chunk_id,source_id,chunk_type,content_length,content_sha256
NATIONAL_ECONOMIC_CLASSIFICATION_C133,NATIONAL_ECONOMIC_CLASSIFICATION,child,867,
NATIONAL_ECONOMIC_CLASSIFICATION_C134,NATIONAL_ECONOMIC_CLASSIFICATION,child,895,
NATIONAL_ECONOMIC_CLASSIFICATION_C135,NATIONAL_ECONOMIC_CLASSIFICATION,child,890,
NATIONAL_ECONOMIC_CLASSIFICATION_C136,NATIONAL_ECONOMIC_CLASSIFICATION,child,894,
NATIONAL_ECONOMIC_CLASSIFICATION_C137,NATIONAL_ECONOMIC_CLASSIFICATION,child,885,
NATIONAL_ECONOMIC_CLASSIFICATION_C138,NATIONAL_ECONOMIC_CLASSIFICATION,child,879,
NATIONAL_ECONOMIC_CLASSIFICATION_C139,NATIONAL_ECONOMIC_CLASSIFICATION,child,894,
NATIONAL_ECONOMIC_CLASSIFICATION_C140,NATIONAL_ECONOMIC_CLASSIFICATION,child,844,
NATIONAL_ECONOMIC_CLASSIFICATION_C141,NATIONAL_ECONOMIC_CLASSIFICATION,child,869,
NATIONAL_ECONOMIC_CLASSIFICATION_C142,NATIONAL_ECONOMIC_CLASSIFICATION,child,891,
NATIONAL_ECONOMIC_CLASSIFICATION_C143,NATIONAL_ECONOMIC_CLASSIFICATION,child,880,
NATIONAL_ECONOMIC_CLASSIFICATION_C144,NATIONAL_ECONOMIC_CLASSIFICATION,child,897,
NATIONAL_ECONOMIC_CLASSIFICATION_C145,NATIONAL_ECONOMIC_CLASSIFICATION,child,896,
NATIONAL_ECONOMIC_CLASSIFICATION_C146,NATIONAL_ECONOMIC_CLASSIFICATION,child,898,
NATIONAL_ECONOMIC_CLASSIFICATION_C147,NATIONAL_ECONOMIC_CLASSIFICATION,child,884,
NATIONAL_ECONOMIC_CLASSIFICATION_C148,NATIONAL_ECONOMIC_CLASSIFICATION,child,875,
NATIONAL_ECONOMIC_CLASSIFICATION_C149,NATIONAL_ECONOMIC_CLASSIFICATION,child,891,
NATIONAL_ECONOMIC_CLASSIFICATION_C150,NATIONAL_ECONOMIC_CLASSIFICATION,child,884,
NATIONAL_ECONOMIC_CLASSIFICATION_C151,NATIONAL_ECONOMIC_CLASSIFICATION,child,839,
NATIONAL_ECONOMIC_CLASSIFICATION_C152,NATIONAL_ECONOMIC_CLASSIFICATION,child,893,
NATIONAL_ECONOMIC_CLASSIFICATION_C153,NATIONAL_ECONOMIC_CLASSIFICATION,child,889,
NATIONAL_ECONOMIC_CLASSIFICATION_C154,NATIONAL_ECONOMIC_CLASSIFICATION,child,888,
NATIONAL_ECONOMIC_CLASSIFICATION_C155,NATIONAL_ECONOMIC_CLASSIFICATION,child,893,
NATIONAL_ECONOMIC_CLASSIFICATION_C156,NATIONAL_ECONOMIC_CLASSIFICATION,child,881,
NATIONAL_ECONOMIC_CLASSIFICATION_C157,NATIONAL_ECONOMIC_CLASSIFICATION,child,889,
NATIONAL_ECONOMIC_CLASSIFICATION_C158,NATIONAL_ECONOMIC_CLASSIFICATION,child,880,
NATIONAL_ECONOMIC_CLASSIFICATION_C159,NATIONAL_ECONOMIC_CLASSIFICATION,child,882,
NATIONAL_ECONOMIC_CLASSIFICATION_C160,NATIONAL_ECONOMIC_CLASSIFICATION,child,884,
NATIONAL_ECONOMIC_CLASSIFICATION_C161,NATIONAL_ECONOMIC_CLASSIFICATION,child,896,
NATIONAL_ECONOMIC_CLASSIFICATION_C162,NATIONAL_ECONOMIC_CLASSIFICATION,child,898,
NATIONAL_ECONOMIC_CLASSIFICATION_C163,NATIONAL_ECONOMIC_CLASSIFICATION,child,899,
NATIONAL_ECONOMIC_CLASSIFICATION_C164,NATIONAL_ECONOMIC_CLASSIFICATION,child,882,
NATIONAL_ECONOMIC_CLASSIFICATION_C165,NATIONAL_ECONOMIC_CLASSIFICATION,child,898,
NATIONAL_ECONOMIC_CLASSIFICATION_C166,NATIONAL_ECONOMIC_CLASSIFICATION,child,897,
NATIONAL_ECONOMIC_CLASSIFICATION_C167,NATIONAL_ECONOMIC_CLASSIFICATION,child,898,
NATIONAL_ECONOMIC_CLASSIFICATION_C168,NATIONAL_ECONOMIC_CLASSIFICATION,child,889,
NATIONAL_ECONOMIC_CLASSIFICATION_C169,NATIONAL_ECONOMIC_CLASSIFICATION,child,897,
NATIONAL_ECONOMIC_CLASSIFICATION_C170,NATIONAL_ECONOMIC_CLASSIFICATION,child,883,
NATIONAL_ECONOMIC_CLASSIFICATION_C171,NATIONAL_ECONOMIC_CLASSIFICATION,child,897,
NATIONAL_ECONOMIC_CLASSIFICATION_C172,NATIONAL_ECONOMIC_CLASSIFICATION,child,892,
NATIONAL_ECONOMIC_CLASSIFICATION_C173,NATIONAL_ECONOMIC_CLASSIFICATION,child,896,
NATIONAL_ECONOMIC_CLASSIFICATION_C174,NATIONAL_ECONOMIC_CLASSIFICATION,child,887,
NATIONAL_ECONOMIC_CLASSIFICATION_C175,NATIONAL_ECONOMIC_CLASSIFICATION,child,888,
NATIONAL_ECONOMIC_CLASSIFICATION_C176,NATIONAL_ECONOMIC_CLASSIFICATION,child,849,
NATIONAL_ECONOMIC_CLASSIFICATION_C177,NATIONAL_ECONOMIC_CLASSIFICATION,child,900,
NATIONAL_ECONOMIC_CLASSIFICATION_C178,NATIONAL_ECONOMIC_CLASSIFICATION,child,893,
NATIONAL_ECONOMIC_CLASSIFICATION_C179,NATIONAL_ECONOMIC_CLASSIFICATION,child,894,
NATIONAL_ECONOMIC_CLASSIFICATION_C180,NATIONAL_ECONOMIC_CLASSIFICATION,child,883,
NATIONAL_ECONOMIC_CLASSIFICATION_C181,NATIONAL_ECONOMIC_CLASSIFICATION,child,873,
NATIONAL_ECONOMIC_CLASSIFICATION_C182,NATIONAL_ECONOMIC_CLASSIFICATION,child,885,
NATIONAL_ECONOMIC_CLASSIFICATION_C183,NATIONAL_ECONOMIC_CLASSIFICATION,child,893,
NATIONAL_ECONOMIC_CLASSIFICATION_C184,NATIONAL_ECONOMIC_CLASSIFICATION,child,883,
NATIONAL_ECONOMIC_CLASSIFICATION_C185,NATIONAL_ECONOMIC_CLASSIFICATION,child,879,
NATIONAL_ECONOMIC_CLASSIFICATION_C186,NATIONAL_ECONOMIC_CLASSIFICATION,child,896,
NATIONAL_ECONOMIC_CLASSIFICATION_C187,NATIONAL_ECONOMIC_CLASSIFICATION,child,849,
NATIONAL_ECONOMIC_CLASSIFICATION_C188,NATIONAL_ECONOMIC_CLASSIFICATION,child,897,
NATIONAL_ECONOMIC_CLASSIFICATION_C189,NATIONAL_ECONOMIC_CLASSIFICATION,child,899,
NATIONAL_ECONOMIC_CLASSIFICATION_C190,NATIONAL_ECONOMIC_CLASSIFICATION,child,898,
NATIONAL_ECONOMIC_CLASSIFICATION_C191,NATIONAL_ECONOMIC_CLASSIFICATION,child,861,
NATIONAL_ECONOMIC_CLASSIFICATION_C192,NATIONAL_ECONOMIC_CLASSIFICATION,child,897,
NATIONAL_ECONOMIC_CLASSIFICATION_C193,NATIONAL_ECONOMIC_CLASSIFICATION,child,900,
NATIONAL_ECONOMIC_CLASSIFICATION_C194,NATIONAL_ECONOMIC_CLASSIFICATION,child,892,
NATIONAL_ECONOMIC_CLASSIFICATION_C195,NATIONAL_ECONOMIC_CLASSIFICATION,child,900,
NATIONAL_ECONOMIC_CLASSIFICATION_C196,NATIONAL_ECONOMIC_CLASSIFICATION,child,899,
NATIONAL_ECONOMIC_CLASSIFICATION_C197,NATIONAL_ECONOMIC_CLASSIFICATION,child,873,
NATIONAL_ECONOMIC_CLASSIFICATION_C198,NATIONAL_ECONOMIC_CLASSIFICATION,child,897,
NATIONAL_ECONOMIC_CLASSIFICATION_C199,NATIONAL_ECONOMIC_CLASSIFICATION,child,860,
NATIONAL_ECONOMIC_CLASSIFICATION_C200,NATIONAL_ECONOMIC_CLASSIFICATION,child,897,
NATIONAL_ECONOMIC_CLASSIFICATION_C201,NATIONAL_ECONOMIC_CLASSIFICATION,child,883,
NATIONAL_ECONOMIC_CLASSIFICATION_C202,NATIONAL_ECONOMIC_CLASSIFICATION,child,884,
NATIONAL_ECONOMIC_CLASSIFICATION_C203,NATIONAL_ECONOMIC_CLASSIFICATION,child,873,
NATIONAL_ECONOMIC_CLASSIFICATION_C204,NATIONAL_ECONOMIC_CLASSIFICATION,child,883,
NATIONAL_ECONOMIC_CLASSIFICATION_C205,NATIONAL_ECONOMIC_CLASSIFICATION,child,895,
NATIONAL_ECONOMIC_CLASSIFICATION_C206,NATIONAL_ECONOMIC_CLASSIFICATION,child,895,
NATIONAL_ECONOMIC_CLASSIFICATION_C207,NATIONAL_ECONOMIC_CLASSIFICATION,child,885,
NATIONAL_ECONOMIC_CLASSIFICATION_C208,NATIONAL_ECONOMIC_CLASSIFICATION,child,886,
NATIONAL_ECONOMIC_CLASSIFICATION_C209,NATIONAL_ECONOMIC_CLASSIFICATION,child,896,
NATIONAL_ECONOMIC_CLASSIFICATION_C210,NATIONAL_ECONOMIC_CLASSIFICATION,child,890,
NATIONAL_ECONOMIC_CLASSIFICATION_C211,NATIONAL_ECONOMIC_CLASSIFICATION,child,887,
NATIONAL_ECONOMIC_CLASSIFICATION_C212,NATIONAL_ECONOMIC_CLASSIFICATION,child,884,
NATIONAL_ECONOMIC_CLASSIFICATION_C213,NATIONAL_ECONOMIC_CLASSIFICATION,child,888,
NATIONAL_ECONOMIC_CLASSIFICATION_C214,NATIONAL_ECONOMIC_CLASSIFICATION,child,887,
NATIONAL_ECONOMIC_CLASSIFICATION_C215,NATIONAL_ECONOMIC_CLASSIFICATION,child,886,
NATIONAL_ECONOMIC_CLASSIFICATION_C216,NATIONAL_ECONOMIC_CLASSIFICATION,child,893,
NATIONAL_ECONOMIC_CLASSIFICATION_C217,NATIONAL_ECONOMIC_CLASSIFICATION,child,878,
NATIONAL_ECONOMIC_CLASSIFICATION_C218,NATIONAL_ECONOMIC_CLASSIFICATION,child,889,
NATIONAL_ECONOMIC_CLASSIFICATION_C219,NATIONAL_ECONOMIC_CLASSIFICATION,child,872,
NATIONAL_ECONOMIC_CLASSIFICATION_C220,NATIONAL_ECONOMIC_CLASSIFICATION,child,882,
NATIONAL_ECONOMIC_CLASSIFICATION_C221,NATIONAL_ECONOMIC_CLASSIFICATION,child,889,
NATIONAL_ECONOMIC_CLASSIFICATION_C222,NATIONAL_ECONOMIC_CLASSIFICATION,child,846,
NATIONAL_ECONOMIC_CLASSIFICATION_C223,NATIONAL_ECONOMIC_CLASSIFICATION,child,885,
NATIONAL_ECONOMIC_CLASSIFICATION_C224,NATIONAL_ECONOMIC_CLASSIFICATION,child,882,
NATIONAL_ECONOMIC_CLASSIFICATION_C225,NATIONAL_ECONOMIC_CLASSIFICATION,child,900,
NATIONAL_ECONOMIC_CLASSIFICATION_C226,NATIONAL_ECONOMIC_CLASSIFICATION,child,893,
NATIONAL_ECONOMIC_CLASSIFICATION_C227,NATIONAL_ECONOMIC_CLASSIFICATION,child,887,
NATIONAL_ECONOMIC_CLASSIFICATION_C228,NATIONAL_ECONOMIC_CLASSIFICATION,child,889,
NATIONAL_ECONOMIC_CLASSIFICATION_C229,NATIONAL_ECONOMIC_CLASSIFICATION,child,872,
NATIONAL_ECONOMIC_CLASSIFICATION_C230,NATIONAL_ECONOMIC_CLASSIFICATION,child,899,
NATIONAL_ECONOMIC_CLASSIFICATION_C231,NATIONAL_ECONOMIC_CLASSIFICATION,child,874,
NATIONAL_ECONOMIC_CLASSIFICATION_C232,NATIONAL_ECONOMIC_CLASSIFICATION,child,900,
NATIONAL_ECONOMIC_CLASSIFICATION_C233,NATIONAL_ECONOMIC_CLASSIFICATION,child,888,
NATIONAL_ECONOMIC_CLASSIFICATION_C234,NATIONAL_ECONOMIC_CLASSIFICATION,child,892,
NATIONAL_ECONOMIC_CLASSIFICATION_C235,NATIONAL_ECONOMIC_CLASSIFICATION,child,871,
NATIONAL_ECONOMIC_CLASSIFICATION_C236,NATIONAL_ECONOMIC_CLASSIFICATION,child,887,
NATIONAL_ECONOMIC_CLASSIFICATION_C237,NATIONAL_ECONOMIC_CLASSIFICATION,child,883,
